id,bw,duration,packets,data_pkts,data_bytes,rexmit_pkts,rexmit_bytes,rtt_avg,rtt_min,rtt_max,stdev_rtt,rtt_count,reordering,ttl_min,ttl_max,max_seg_size,min_seg_size,win_max,win_min,rtx_RTO,rtx_FR,net_dup,flow_control,unnece_rtx_RTO,stallCount,qualityChanges,skippedFrames,fpsChanges,twitch_backend
1715,3.5,60.0,10.0,4.0,2401.0,0.0,0.0,15.806355,15.656,16.008,0.168431,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,13,2,1.7.0-twitch.1-rc.1
1716,4.5,60.0,11.0,4.0,2322.0,0.0,0.0,16.232844,14.934,18.402,1.559146,4.0,0.0,64.0,1448.0,80.0,64256.0,58368.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,1.7.0-twitch.1-rc.1
1717,5.5,60.0,17.0,5.0,1244.0,1.0,1.0,93.0075445,75.892,110.1815,0.260394,6.0,0.0,64.0,767.5,83.5,64256.0,61184.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2,1,1.7.0-twitch.1-rc.1
2087,5.5,60.0,10.0,4.0,2413.0,0.0,0.0,16.667333,15.288,18.687,1.449558,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,55,4,1.7.0-twitch.1-rc.1
2092,5.5,60.0,9.0,4.0,2405.0,0.0,0.0,15.084623,14.871,15.618,0.356869,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,4,1.7.0-twitch.1-rc.1
2097,5.5,60.0,12.0,4.0,2311.0,0.0,0.0,16.352841,15.376,18.027,1.197017,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,51,6,1.7.0-twitch.1-rc.1
2102,5.5,60.0,10.0,4.0,2408.0,0.0,0.0,15.877353,15.512,16.285,0.320379,4.0,0.0,64.0,1448.0,80.0,64256.0,58368.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1.7.0-twitch.1-rc.1
2107,5.5,60.0,11.0,4.0,2405.0,0.0,0.0,15.149621,14.583,15.83,0.58844,4.0,0.0,64.0,1448.0,80.0,64256.0,58240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,57,5,1.7.0-twitch.1-rc.1
2112,5.5,60.0,12.0,4.0,2323.0,0.0,0.0,15.871083,15.07,17.675,1.066342,5.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,1.7.0-twitch.1-rc.1
1719,2.5,60.0,21.0,8.0,2046.5,0.0,0.0,34.752205,30.334,49.272,8.168352,10.0,0.0,64.0,1293.5,55.5,64256.0,59584.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,1.7.0-twitch.1-rc.1
1720,3.5,60.0,10.0,4.0,2404.0,0.0,0.0,15.388865,14.473,15.912,0.676118,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,4,1.7.0-twitch.1-rc.1
1721,4.5,60.0,16.0,5.0,1244.0,0.0,0.0,74.91294400000001,74.4555,75.529,0.50636,7.0,0.0,64.0,767.5,83.5,64256.0,60672.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,1,1.7.0-twitch.1-rc.1
1722,5.5,60.0,12.0,4.0,2314.0,0.0,0.0,16.145846,15.155,18.084,1.330839,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,1.7.0-twitch.1-rc.1
1723,1.25,60.0,4651.0,39.0,22282.5,0.0,0.0,16.67773,14.8825,39.463,4.43149,37.0,0.0,64.0,1448.0,41.5,934080.0,57792.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,4,1.7.0-twitch.1-rc.1
1725,3.5,60.0,13.0,4.0,2323.0,0.0,0.0,16.096348,14.17,18.289,1.763739,4.0,0.0,64.0,1448.0,80.0,64256.0,58368.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,5,4,1.7.0-twitch.1-rc.1
1726,4.5,60.0,15.0,5.0,1246.0,0.0,0.0,89.103386,74.172,110.051,18.678046,7.0,0.0,64.0,767.5,83.5,64256.0,60672.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,7,1.7.0-twitch.1-rc.1
